Marital status,Application mode,Application order,Course,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,situacao,idade_ingresso,bolsista,turno,sexo
"
1",17.0,1.0,9238.0,1.0,125.0,1.0,19.0,38.0,3.0,7.0,114.9,0.0,0.0,0.0,1.0,19.0,0.0,0.0,6.0,13.0,6.0,11.5,0.0,0.0,6.0,9.0,5.0,12.2,0.0,11.1,0.6,2.02,Sucesso,19.0,Sim,Diurno,Feminino
"
1",1.0,1.0,9500.0,1.0,141.0,1.0,37.0,38.0,6.0,6.0,125.6,1.0,0.0,0.0,1.0,22.0,0.0,0.0,7.0,9.0,6.0,13.081666666666669,0.0,0.0,8.0,12.0,6.0,13.15,0.0,11.1,0.6,2.02,Sucesso,22.0,Sim,Diurno,Feminino
"
1",18.0,3.0,9070.0,1.0,138.0,1.0,38.0,37.0,9.0,7.0,125.1,1.0,0.0,0.0,1.0,19.0,0.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,0.0,6.0,6.0,6.0,13.0,0.0,15.5,2.8,-4.06,Sucesso,19.0,Sim,Diurno,Feminino
"
1",17.0,1.0,9773.0,1.0,116.0,1.0,37.0,1.0,9.0,8.0,115.7,1.0,0.0,1.0,0.0,19.0,0.0,0.0,6.0,6.0,3.0,11.333333333333334,0.0,0.0,6.0,6.0,0.0,0.0,0.0,12.4,0.5,1.79,Abandono,19.0,Não,Diurno,Feminino
"
1",1.0,3.0,9773.0,1.0,131.0,1.0,1.0,1.0,4.0,4.0,127.2,1.0,0.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,13.166666666666666,0.0,0.0,6.0,7.0,5.0,13.2,0.0,12.4,0.5,1.79,Abandono,18.0,Sim,Diurno,Feminino
"
1",44.0,1.0,9130.0,39.0,140.0,1.0,1.0,19.0,4.0,8.0,140.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,Abandono,19.0,Não,Diurno,Feminino
"
1",44.0,1.0,9003.0,39.0,140.0,1.0,1.0,1.0,4.0,3.0,140.0,1.0,0.0,0.0,1.0,20.0,0.0,0.0,6.0,10.0,5.0,11.666666666666666,0.0,0.0,6.0,7.0,5.0,12.6,0.0,12.4,0.5,1.79,Sucesso,20.0,Não,Diurno,Feminino
"
1",1.0,4.0,9238.0,1.0,127.0,1.0,1.0,38.0,9.0,7.0,120.4,1.0,0.0,0.0,1.0,19.0,0.0,0.0,6.0,6.0,6.0,13.5,0.0,0.0,6.0,7.0,6.0,13.428571428571429,0.0,11.1,0.6,2.02,Sucesso,19.0,Sim,Diurno,Feminino
"
1",39.0,1.0,9085.0,19.0,133.1,1.0,37.0,37.0,9.0,9.0,100.0,1.0,0.0,1.0,0.0,26.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,13.9,-0.3,0.79,Abandono,26.0,Sim,Diurno,Feminino
"
1",1.0,1.0,9238.0,1.0,117.0,1.0,1.0,19.0,4.0,7.0,113.5,1.0,0.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,13.166666666666666,0.0,0.0,6.0,7.0,6.0,14.142857142857142,0.0,11.1,0.6,2.02,Sucesso,18.0,Sim,Diurno,Feminino
"
1",1.0,1.0,9085.0,1.0,150.0,1.0,37.0,37.0,4.0,9.0,132.1,1.0,0.0,1.0,1.0,29.0,0.0,4.0,5.0,11.0,4.0,12.5,2.0,1.0,5.0,11.0,2.0,12.5,0.0,12.7,3.7,-1.7,Abandono,29.0,Não,Diurno,Feminino
"
1",44.0,1.0,9003.0,39.0,160.0,1.0,3.0,1.0,2.0,6.0,160.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,6.0,10.0,6.0,13.375,0.0,0.0,6.0,10.0,6.0,13.0,0.0,16.2,0.3,-0.92,Sucesso,20.0,Não,Diurno,Feminino
"
1",1.0,1.0,9070.0,1.0,128.0,1.0,19.0,2.0,7.0,3.0,126.3,1.0,0.0,0.0,1.0,19.0,0.0,0.0,6.0,6.0,6.0,13.166666666666666,0.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,15.5,2.8,-4.06,Sucesso,19.0,Não,Diurno,Feminino
"
1",18.0,1.0,9500.0,1.0,135.0,1.0,3.0,3.0,1.0,1.0,125.8,1.0,0.0,0.0,1.0,18.0,0.0,0.0,8.0,8.0,7.0,13.154285714285717,0.0,0.0,8.0,8.0,7.0,13.154285714285717,0.0,10.8,1.4,1.74,Sucesso,18.0,Não,Diurno,Feminino
"
1",1.0,3.0,9070.0,1.0,139.0,1.0,1.0,38.0,4.0,7.0,142.2,1.0,0.0,0.0,1.0,19.0,0.0,0.0,6.0,6.0,6.0,12.833333333333334,0.0,0.0,6.0,6.0,6.0,12.833333333333334,0.0,9.4,-0.8,-3.12,Sucesso,19.0,Sim,Diurno,Feminino
"
1",17.0,2.0,9853.0,1.0,125.0,1.0,1.0,19.0,5.0,5.0,119.4,1.0,0.0,0.0,1.0,18.0,0.0,0.0,7.0,10.0,7.0,12.142857142857142,0.0,0.0,7.0,7.0,7.0,13.142857142857142,0.0,12.4,0.5,1.79,Sucesso,18.0,Não,Diurno,Feminino
"
1",7.0,1.0,8014.0,40.0,120.0,1.0,37.0,19.0,9.0,3.0,120.0,0.0,0.0,0.0,1.0,36.0,0.0,6.0,10.0,15.0,4.0,13.0,0.0,5.0,9.0,10.0,4.0,13.75,0.0,8.9,1.4,3.51,Abandono,34.0,Não,Noturno,Feminino
"
1",17.0,2.0,171.0,1.0,130.0,41.0,1.0,1.0,2.0,3.0,148.6,1.0,0.0,0.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.6,2.02,Abandono,20.0,Não,Diurno,Masculino
"
1",1.0,1.0,9238.0,1.0,116.0,1.0,38.0,38.0,9.0,8.0,108.7,1.0,0.0,0.0,1.0,18.0,0.0,0.0,6.0,9.0,5.0,11.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,11.1,0.6,2.02,Abandono,18.0,Não,Diurno,Masculino
"
1",17.0,1.0,9238.0,1.0,140.0,1.0,1.0,44.0,4.0,2.0,124.6,1.0,0.0,1.0,0.0,20.0,0.0,3.0,9.0,9.0,3.0,13.333333333333334,0.0,2.0,6.0,6.0,2.0,12.5,0.0,8.9,1.4,3.51,Abandono,20.0,Não,Diurno,Masculino
"
1",1.0,2.0,9500.0,1.0,134.0,1.0,19.0,19.0,4.0,7.0,131.0,1.0,0.0,0.0,1.0,18.0,0.0,0.0,7.0,9.0,7.0,14.594444444444443,0.0,0.0,8.0,10.0,8.0,13.472,0.0,15.5,2.8,-4.06,Sucesso,18.0,Não,Diurno,Masculino
"
1",44.0,1.0,9130.0,39.0,130.0,1.0,3.0,1.0,3.0,6.0,130.0,1.0,0.0,1.0,1.0,20.0,0.0,2.0,6.0,9.0,4.0,11.0,0.0,1.0,6.0,13.0,3.0,10.666666666666666,0.0,12.4,0.5,1.79,Abandono,20.0,Não,Diurno,Masculino
"
1",18.0,1.0,9119.0,1.0,122.0,1.0,19.0,1.0,90.0,3.0,116.1,1.0,0.0,1.0,0.0,24.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Abandono,24.0,Não,Diurno,Masculino
"
1",17.0,1.0,9773.0,1.0,128.0,1.0,19.0,38.0,5.0,7.0,125.6,1.0,0.0,0.0,1.0,19.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.9,1.4,3.51,Abandono,19.0,Não,Diurno,Masculino
"
1",17.0,1.0,9119.0,1.0,130.0,1.0,19.0,19.0,7.0,9.0,121.3,1.0,0.0,0.0,1.0,18.0,0.0,0.0,5.0,9.0,1.0,12.0,0.0,0.0,5.0,10.0,2.0,12.0,3.0,7.6,2.6,0.32,Abandono,18.0,Não,Diurno,Masculino
"
1",1.0,3.0,9119.0,1.0,113.0,1.0,4.0,38.0,2.0,7.0,107.4,1.0,0.0,0.0,1.0,18.0,0.0,0.0,5.0,8.0,5.0,14.0,0.0,0.0,5.0,6.0,5.0,13.2,0.0,8.9,1.4,3.51,Sucesso,18.0,Não,Diurno,Masculino
"
1",1.0,1.0,9254.0,1.0,126.0,1.0,1.0,19.0,4.0,4.0,116.9,0.0,0.0,0.0,1.0,18.0,0.0,0.0,6.0,8.0,6.0,13.571428571428571,0.0,0.0,6.0,7.0,5.0,11.8,0.0,8.9,1.4,3.51,Sucesso,18.0,Não,Diurno,Masculino
"
1",43.0,2.0,9670.0,1.0,135.0,1.0,3.0,19.0,1.0,7.0,123.5,1.0,0.0,0.0,1.0,22.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,16.2,0.3,-0.92,Abandono,22.0,Não,Diurno,Masculino
"
1",1.0,1.0,9670.0,1.0,141.0,1.0,19.0,38.0,9.0,9.0,130.5,0.0,0.0,0.0,1.0,19.0,0.0,0.0,6.0,8.0,6.0,14.25,0.0,0.0,6.0,7.0,6.0,13.857142857142858,0.0,11.1,0.6,2.02,Sucesso,19.0,Não,Diurno,Masculino
"
2",39.0,1.0,9085.0,12.0,133.1,1.0,1.0,39.0,5.0,3.0,140.0,1.0,0.0,1.0,0.0,32.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,13.9,-0.3,0.79,Abandono,32.0,Não,Diurno,Feminino
"
1",17.0,1.0,9853.0,1.0,133.1,1.0,34.0,19.0,0.0,3.0,117.1,1.0,0.0,0.0,1.0,21.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,7.6,2.6,0.32,Abandono,21.0,Sim,Diurno,Feminino
"
1",18.0,1.0,9500.0,1.0,144.0,1.0,37.0,37.0,6.0,6.0,127.5,1.0,0.0,0.0,1.0,19.0,0.0,0.0,8.0,8.0,7.0,13.542857142857144,0.0,0.0,8.0,8.0,7.0,13.542857142857144,0.0,12.7,3.7,-1.7,Sucesso,19.0,Sim,Diurno,Feminino
"
4",43.0,1.0,8014.0,1.0,140.0,1.0,38.0,37.0,9.0,9.0,126.0,0.0,0.0,0.0,1.0,39.0,0.0,3.0,9.0,9.0,9.0,13.11111111111111,0.0,2.0,7.0,10.0,7.0,11.714285714285714,0.0,12.7,3.7,-1.7,Sucesso,34.0,Sim,Noturno,Feminino
"
1",43.0,1.0,8014.0,10.0,100.0,1.0,34.0,34.0,0.0,0.0,113.0,1.0,0.0,0.0,1.0,30.0,0.0,3.0,9.0,11.0,9.0,12.666666666666666,0.0,2.0,7.0,7.0,7.0,12.142857142857142,0.0,7.6,2.6,0.32,Sucesso,30.0,Não,Noturno,Feminino
"
1",1.0,1.0,9147.0,1.0,135.0,1.0,1.0,19.0,5.0,5.0,130.1,1.0,0.0,0.0,1.0,18.0,0.0,0.0,5.0,10.0,4.0,10.75,1.0,0.0,5.0,13.0,2.0,10.0,0.0,9.4,-0.8,-3.12,Abandono,18.0,Não,Diurno,Feminino
"
2",43.0,1.0,9991.0,1.0,130.0,1.0,37.0,37.0,9.0,9.0,110.0,1.0,0.0,0.0,1.0,38.0,0.0,4.0,10.0,14.0,4.0,10.75,0.0,2.0,10.0,10.0,2.0,10.0,0.0,7.6,2.6,0.32,Abandono,34.0,Não,Noturno,Feminino
"
1",1.0,3.0,9070.0,1.0,147.0,1.0,34.0,37.0,5.0,7.0,135.8,1.0,0.0,0.0,1.0,20.0,0.0,0.0,6.0,6.0,6.0,13.666666666666666,0.0,0.0,6.0,6.0,6.0,13.333333333333334,0.0,9.4,-0.8,-3.12,Sucesso,20.0,Não,Diurno,Feminino
"
1",39.0,1.0,8014.0,19.0,149.0,1.0,34.0,34.0,0.0,0.0,126.3,0.0,0.0,0.0,1.0,55.0,0.0,0.0,6.0,6.0,6.0,13.833333333333334,0.0,1.0,6.0,6.0,6.0,12.833333333333334,0.0,7.6,2.6,0.32,Sucesso,34.0,Não,Noturno,Feminino
"
4",27.0,1.0,9070.0,2.0,130.0,1.0,34.0,34.0,0.0,0.0,130.0,0.0,0.0,0.0,1.0,53.0,0.0,15.0,18.0,18.0,17.0,13.176470588235292,0.0,13.0,18.0,18.0,16.0,13.0,0.0,7.6,2.6,0.32,Abandono,34.0,Não,Diurno,Feminino
"
2",39.0,1.0,8014.0,1.0,120.0,1.0,34.0,34.0,0.0,0.0,104.0,0.0,0.0,0.0,1.0,54.0,0.0,0.0,6.0,8.0,4.0,12.75,0.0,0.0,6.0,12.0,5.0,12.6,0.0,7.6,2.6,0.32,Abandono,34.0,Não,Noturno,Feminino
"
1",39.0,1.0,8014.0,1.0,133.1,1.0,37.0,37.0,9.0,8.0,121.0,0.0,0.0,1.0,0.0,44.0,0.0,2.0,8.0,12.0,4.0,12.0,2.0,2.0,7.0,9.0,4.0,12.0,2.0,8.9,1.4,3.51,Abandono,34.0,Não,Noturno,Feminino
"
1",43.0,1.0,9238.0,1.0,149.0,1.0,37.0,37.0,9.0,6.0,130.5,1.0,0.0,0.0,1.0,28.0,0.0,8.0,11.0,11.0,9.0,11.666666666666666,0.0,8.0,11.0,13.0,9.0,12.555555555555555,0.0,10.8,1.4,1.74,Sucesso,28.0,Não,Diurno,Feminino
"
1",7.0,1.0,8014.0,43.0,180.0,1.0,19.0,19.0,9.0,4.0,180.0,0.0,0.0,0.0,1.0,37.0,0.0,12.0,14.0,14.0,14.0,16.5,0.0,8.0,11.0,11.0,11.0,16.90909090909091,0.0,8.9,1.4,3.51,Sucesso,34.0,Não,Noturno,Feminino
"
1",43.0,1.0,9238.0,1.0,110.0,1.0,14.0,14.0,90.0,90.0,112.5,1.0,0.0,0.0,1.0,20.0,0.0,8.0,10.0,14.0,9.0,12.333333333333334,0.0,3.0,7.0,10.0,7.0,11.77777777777778,0.0,7.6,2.6,0.32,Sucesso,20.0,Não,Diurno,Feminino
"
1",1.0,1.0,9238.0,1.0,117.0,1.0,19.0,19.0,9.0,9.0,111.8,1.0,0.0,0.0,1.0,19.0,0.0,0.0,6.0,9.0,4.0,11.5,0.0,0.0,6.0,12.0,3.0,11.0,0.0,8.9,1.4,3.51,Abandono,19.0,Não,Diurno,Masculino
"
1",17.0,1.0,9003.0,1.0,120.0,1.0,38.0,37.0,5.0,9.0,131.4,1.0,0.0,0.0,1.0,23.0,0.0,17.0,18.0,19.0,18.0,11.894736842105264,0.0,12.0,13.0,13.0,13.0,12.923076923076923,0.0,15.5,2.8,-4.06,Sucesso,23.0,Sim,Diurno,Masculino
"
1",17.0,1.0,9238.0,1.0,160.0,1.0,19.0,37.0,6.0,6.0,144.3,0.0,0.0,0.0,1.0,22.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,13.9,-0.3,0.79,Abandono,22.0,Não,Diurno,Masculino
"
1",39.0,1.0,9254.0,1.0,100.0,1.0,3.0,19.0,3.0,5.0,115.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,11.1,0.6,2.02,Abandono,24.0,Não,Diurno,Masculino
"
1",39.0,1.0,9003.0,1.0,160.0,1.0,1.0,38.0,5.0,6.0,168.6,0.0,0.0,0.0,1.0,26.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,13.9,-0.3,0.79,Abandono,26.0,Não,Diurno,Masculino
"
1",17.0,6.0,9773.0,1.0,141.0,1.0,37.0,37.0,5.0,5.0,127.7,1.0,0.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,15.166666666666666,0.0,0.0,6.0,6.0,6.0,14.833333333333334,0.0,9.4,-0.8,-3.12,Sucesso,18.0,Não,Diurno,Masculino
"
1",44.0,1.0,9130.0,39.0,130.0,1.0,38.0,19.0,9.0,9.0,150.0,0.0,0.0,0.0,1.0,24.0,0.0,2.0,6.0,8.0,4.0,11.75,0.0,1.0,6.0,8.0,2.0,13.5,0.0,11.1,0.6,2.02,Abandono,24.0,Não,Diurno,Masculino
"
1",1.0,1.0,171.0,1.0,130.0,1.0,1.0,38.0,7.0,8.0,135.6,1.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.6,2.02,Abandono,26.0,Não,Diurno,Masculino
"
1",39.0,1.0,9254.0,19.0,133.1,1.0,37.0,37.0,9.0,4.0,100.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,6.0,11.0,3.0,11.333333333333334,0.0,0.0,6.0,10.0,3.0,14.75,0.0,16.2,0.3,-0.92,Abandono,27.0,Não,Diurno,Masculino
"
1",44.0,1.0,9003.0,39.0,140.0,1.0,37.0,37.0,9.0,6.0,140.0,1.0,0.0,0.0,1.0,20.0,0.0,0.0,6.0,10.0,5.0,12.6,0.0,0.0,6.0,6.0,5.0,13.2,0.0,12.4,0.5,1.79,Sucesso,20.0,Sim,Diurno,Masculino
"
1",1.0,1.0,9119.0,1.0,129.0,1.0,12.0,1.0,4.0,10.0,124.1,1.0,0.0,0.0,1.0,19.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,5.0,10.0,1.0,14.0,3.0,7.6,2.6,0.32,Abandono,19.0,Não,Diurno,Masculino
"
1",1.0,1.0,9085.0,1.0,148.0,1.0,38.0,38.0,4.0,9.0,131.6,0.0,0.0,0.0,1.0,18.0,0.0,0.0,6.0,8.0,6.0,15.5,0.0,0.0,6.0,9.0,4.0,15.5,0.0,11.1,0.6,2.02,Abandono,18.0,Sim,Diurno,Masculino
"
1",1.0,3.0,9500.0,1.0,143.0,1.0,1.0,1.0,4.0,4.0,129.0,1.0,0.0,0.0,1.0,18.0,0.0,0.0,8.0,8.0,7.0,12.365714285714288,0.0,0.0,8.0,8.0,7.0,12.365714285714288,0.0,10.8,1.4,1.74,Sucesso,18.0,Não,Diurno,Masculino
"
1",1.0,1.0,9238.0,1.0,116.0,1.0,38.0,19.0,8.0,10.0,110.8,1.0,0.0,0.0,1.0,19.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,16.2,0.3,-0.92,Abandono,19.0,Não,Diurno,Masculino
"
1",1.0,1.0,9773.0,1.0,128.0,1.0,1.0,19.0,4.0,4.0,124.5,0.0,0.0,0.0,1.0,19.0,0.0,0.0,6.0,10.0,4.0,14.0,0.0,0.0,6.0,9.0,6.0,12.333333333333334,0.0,9.4,-0.8,-3.12,Sucesso,19.0,Sim,Diurno,Masculino
"
2",39.0,1.0,9003.0,1.0,120.0,1.0,2.0,2.0,1.0,4.0,100.0,0.0,0.0,0.0,1.0,30.0,0.0,3.0,12.0,12.0,3.0,12.0,0.0,5.0,12.0,16.0,5.0,11.8,0.0,15.5,2.8,-4.06,Abandono,30.0,Não,Diurno,Masculino
"
1",43.0,1.0,9773.0,1.0,121.0,1.0,1.0,3.0,9.0,3.0,123.8,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,5.0,8.0,3.0,12.0,0.0,10.8,1.4,1.74,Abandono,22.0,Não,Diurno,Masculino
"
1",17.0,1.0,9147.0,1.0,137.0,1.0,3.0,38.0,1.0,9.0,131.4,0.0,0.0,0.0,0.0,19.0,0.0,0.0,5.0,13.0,4.0,10.0,0.0,0.0,5.0,7.0,3.0,11.333333333333334,0.0,15.5,2.8,-4.06,Abandono,19.0,Não,Diurno,Masculino
"
1",1.0,1.0,9147.0,1.0,115.0,1.0,38.0,1.0,9.0,8.0,118.5,0.0,0.0,0.0,1.0,21.0,0.0,0.0,5.0,9.0,1.0,10.0,0.0,0.0,5.0,10.0,1.0,10.0,0.0,7.6,2.6,0.32,Abandono,21.0,Não,Diurno,Masculino
"
1",1.0,2.0,171.0,1.0,129.0,1.0,37.0,37.0,9.0,9.0,122.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2.6,0.32,Abandono,22.0,Não,Diurno,Masculino
"
1",39.0,1.0,9003.0,19.0,133.1,1.0,3.0,1.0,2.0,8.0,100.0,1.0,0.0,0.0,1.0,35.0,0.0,0.0,6.0,13.0,3.0,11.75,0.0,0.0,6.0,10.0,0.0,0.0,0.0,13.9,-0.3,0.79,Abandono,34.0,Não,Diurno,Masculino
"
1",16.0,2.0,9147.0,1.0,131.0,1.0,37.0,37.0,9.0,9.0,135.9,1.0,0.0,0.0,1.0,20.0,0.0,0.0,5.0,8.0,1.0,10.0,0.0,0.0,5.0,7.0,1.0,11.0,0.0,7.6,2.6,0.32,Abandono,20.0,Não,Diurno,Masculino
"
1",1.0,1.0,9130.0,1.0,133.1,1.0,6.0,11.0,4.0,5.0,138.4,0.0,0.0,0.0,1.0,21.0,0.0,0.0,5.0,8.0,3.0,14.0,0.0,0.0,5.0,5.0,5.0,12.8,0.0,7.6,2.6,0.32,Sucesso,21.0,Não,Diurno,Masculino
"
1",39.0,1.0,9085.0,12.0,133.1,1.0,34.0,34.0,99.0,99.0,128.2,0.0,0.0,1.0,0.0,27.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,7.6,2.6,0.32,Abandono,27.0,Não,Diurno,Masculino
"
1",43.0,1.0,9773.0,1.0,114.0,1.0,37.0,38.0,9.0,5.0,107.4,1.0,0.0,0.0,0.0,26.0,0.0,0.0,6.0,12.0,3.0,12.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Abandono,26.0,Não,Diurno,Masculino
"
1",17.0,1.0,9773.0,1.0,127.0,1.0,1.0,33.0,3.0,3.0,129.8,0.0,0.0,0.0,0.0,20.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,10.8,1.4,1.74,Abandono,20.0,Não,Diurno,Masculino
"
1",39.0,1.0,9003.0,1.0,130.0,1.0,37.0,37.0,6.0,6.0,100.0,0.0,0.0,1.0,0.0,28.0,0.0,4.0,10.0,19.0,8.0,11.88888888888889,0.0,2.0,8.0,17.0,5.0,11.6,1.0,15.5,2.8,-4.06,Abandono,28.0,Não,Diurno,Masculino
"
1",1.0,3.0,9773.0,1.0,121.0,1.0,19.0,38.0,9.0,7.0,113.0,1.0,0.0,0.0,1.0,19.0,0.0,0.0,6.0,6.0,6.0,13.833333333333334,0.0,0.0,6.0,6.0,6.0,13.666666666666666,0.0,11.1,0.6,2.02,Sucesso,19.0,Não,Diurno,Masculino
"
1",43.0,1.0,9991.0,1.0,120.0,1.0,37.0,19.0,9.0,9.0,107.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,12.7,3.7,-1.7,Abandono,34.0,Não,Noturno,Masculino
"
4",39.0,1.0,9773.0,12.0,120.0,1.0,37.0,37.0,4.0,9.0,130.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,6.0,8.0,5.0,11.4,0.0,0.0,6.0,9.0,5.0,12.4,0.0,10.8,1.4,1.74,Abandono,34.0,Não,Diurno,Masculino
"
1",43.0,1.0,9003.0,1.0,120.0,1.0,37.0,37.0,5.0,9.0,120.0,1.0,0.0,0.0,1.0,39.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,1.0,6.0,8.0,2.0,11.0,0.0,16.2,0.3,-0.92,Abandono,34.0,Não,Diurno,Masculino
"
2",1.0,1.0,9003.0,1.0,120.0,1.0,37.0,37.0,9.0,9.0,120.5,1.0,0.0,1.0,1.0,35.0,0.0,14.0,17.0,17.0,14.0,10.642857142857142,1.0,12.0,12.0,12.0,12.0,10.666666666666666,0.0,15.5,2.8,-4.06,Abandono,34.0,Não,Diurno,Masculino
"
1",39.0,1.0,9238.0,1.0,133.1,1.0,37.0,29.0,0.0,4.0,120.5,0.0,0.0,0.0,0.0,32.0,0.0,0.0,6.0,10.0,2.0,11.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,7.6,2.6,0.32,Abandono,32.0,Não,Diurno,Masculino
"
1",1.0,4.0,9773.0,1.0,124.0,1.0,3.0,12.0,2.0,9.0,137.0,1.0,0.0,0.0,1.0,20.0,0.0,0.0,6.0,6.0,6.0,16.833333333333332,0.0,0.0,6.0,6.0,6.0,16.666666666666668,0.0,8.9,1.4,3.51,Sucesso,20.0,Não,Diurno,Masculino
"
1",39.0,1.0,9254.0,1.0,150.0,1.0,37.0,37.0,9.0,9.0,115.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,6.0,8.0,6.0,13.571428571428571,0.0,0.0,6.0,9.0,5.0,13.2,0.0,12.7,3.7,-1.7,Sucesso,34.0,Não,Diurno,Masculino
"
1",39.0,1.0,9991.0,19.0,133.1,1.0,38.0,19.0,9.0,10.0,142.7,0.0,0.0,1.0,1.0,34.0,0.0,0.0,5.0,11.0,5.0,14.714285714285714,0.0,0.0,5.0,14.0,5.0,14.375,5.0,16.2,0.3,-0.92,Sucesso,34.0,Sim,Noturno,Masculino
"
1",1.0,1.0,9670.0,1.0,116.0,1.0,38.0,19.0,0.0,2.0,116.7,1.0,0.0,0.0,1.0,21.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Abandono,21.0,Não,Diurno,Masculino
"
1",43.0,1.0,9991.0,1.0,133.1,1.0,37.0,19.0,3.0,10.0,136.1,0.0,0.0,0.0,1.0,42.0,0.0,0.0,5.0,14.0,1.0,10.0,0.0,0.0,5.0,14.0,1.0,11.0,0.0,13.9,-0.3,0.79,Abandono,34.0,Sim,Noturno,Masculino
"
1",39.0,1.0,9003.0,19.0,133.1,1.0,37.0,19.0,9.0,7.0,134.3,0.0,0.0,0.0,1.0,25.0,0.0,0.0,6.0,15.0,1.0,11.0,0.0,0.0,6.0,13.0,4.0,11.75,0.0,12.4,0.5,1.79,Abandono,25.0,Não,Diurno,Masculino
"
1",18.0,1.0,9773.0,1.0,167.0,1.0,38.0,38.0,6.0,7.0,153.0,1.0,0.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,1.0,11.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.9,1.4,3.51,Abandono,18.0,Sim,Diurno,Masculino
"
1",1.0,1.0,9773.0,1.0,140.0,1.0,19.0,38.0,9.0,9.0,132.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,5.0,12.0,0.0,0.0,6.0,6.0,6.0,12.833333333333334,0.0,12.7,3.7,-1.7,Sucesso,18.0,Sim,Diurno,Masculino
"
1",1.0,2.0,9238.0,1.0,124.0,1.0,38.0,19.0,9.0,7.0,129.6,1.0,0.0,0.0,1.0,19.0,0.0,0.0,6.0,10.0,6.0,11.125,0.0,0.0,6.0,7.0,6.0,11.857142857142858,0.0,7.6,2.6,0.32,Sucesso,19.0,Não,Diurno,Masculino
